#
# @missing: 0000..10FFFF; O

12480..12543   ; N  # CUNEIFORM SIGN AB TIMES NUN TENU..CUNEIFORM SIGN ZU5 TIMES THREE DISH TENU
13000..1342E   ; N  # EGYPTIAN HIEROGLYPH A001..EGYPTIAN HIEROGLYPH AA032
14400..14646   ; N  # ANATOLIAN HIEROGLYPH A001..ANATOLIAN HIEROGLYPH A530
16800..16A38   ; N  # BAMUM LETTER PHASE-A NGKUE MFON..BAMUM LETTER PHASE-F VUEQ
16A40..16A5E   ; N  # MRO LETTER TA..MRO LETTER TEK
16A60..16A69   ; N  # MRO DIGIT ZERO..MRO DIGIT NINE
16AD0..16AED   ; N  # BASSA VAH LETTER ENNI..BASSA VAH LETTER I
16AF0..16AF4   ; N  # BASSA VAH COMBINING HIGH TONE..BASSA VAH COMBINING HIGH-LOW TONE
16B00..16B36   ; N  # PAHAWH HMONG VOWEL KEEB..PAHAWH HMONG MARK CIM TAUM
16B40..16B43   ; N  # PAHAWH HMONG SIGN VOS SEEV..PAHAWH HMONG SIGN IB YAM
16B50..16B59   ; N  # PAHAWH HMONG DIGIT ZERO..PAHAWH HMONG DIGIT NINE
16B63..16B77   ; N  # PAHAWH HMONG SIGN VOS LUB..PAHAWH HMONG SIGN CIM NRES TOS
16B7D..16B8F   ; N  # PAHAWH HMONG CLAN SIGN TSHEEJ..PAHAWH HMONG CLAN SIGN VWJ
16E40..16E7F   ; N  # MEDEFAIDRIN CAPITAL LETTER M..MEDEFAIDRIN SMALL LETTER Y
16F00..16F4A   ; N  # MIAO LETTER PA..MIAO LETTER RTE
16F4F..16F87   ; N  # MIAO SIGN CONSONANT MODIFIER BAR..MIAO VOWEL SIGN UI
16F8F..16F9F   ; N  # MIAO TONE RIGHT..MIAO LETTER REFORMED TONE-8
16FE0..16FE1   ; N  # TANGUT ITERATION MARK..NUSHU ITERATION MARK
16FE3..16FE4   ; N  # OLD CHINESE ITERATION MARK..KHITAN SMALL SCRIPT FILLER
16FF0..16FF1   ; W  # VIETNAMESE ALTERNATE READING MARK CA..VIETNAMESE ALTERNATE READING MARK NHAY
17000..187F7   ; N  # ..
18800..18CD5   ; N  # TANGUT COMPONENT-001..KHITAN SMALL SCRIPT CHARACTER-18CD5
18D00..18D08   ; N  # ..
1B000..1B11E   ; N  # KATAKANA LETTER ARCHAIC E..HENTAIGANA LETTER N-MU-MO-2
1B150..1B152   ; N  # HIRAGANA LETTER SMALL WI..HIRAGANA LETTER SMALL WO
1B164..1B167   ; N  # KATAKANA LETTER SMALL WI..KATAKANA LETTER SMALL N
1B170..1B2FB   ; N  # NUSHU CHARACTER-1B170..NUSHU CHARACTER-1B2FB
1BC00..1BC6A   ; N  # DUPLOYAN LETTER H..DUPLOYAN LETTER VOCALIC M
1BC70..1BC7C   ; N  # DUPLOYAN AFFIX LEFT HORIZONTAL SECANT..DUPLOYAN AFFIX ATTACHED TANGENT HOOK
1BC80..1BC88   ; N  # DUPLOYAN AFFIX HIGH ACUTE..DUPLOYAN AFFIX HIGH VERTICAL
1BC90..1BC99   ; N  # DUPLOYAN AFFIX LOW ACUTE..DUPLOYAN AFFIX LOW ARROW
1BC9D..1BC9E   ; N  # DUPLOYAN THICK LETTER SELECTOR..DUPLOYAN DOUBLE MARK
1D165..1D169   ; N  # MUSICAL SYMBOL COMBINING STEM..MUSICAL SYMBOL COMBINING TREMOLO-3
1D16D..1D172   ; N  # MUSICAL SYMBOL COMBINING AUGMENTATION DOT..MUSICAL SYMBOL COMBINING FLAG-5
1D17B..1D182   ; N  # MUSICAL SYMBOL COMBINING ACCENT..MUSICAL SYMBOL COMBINING LOURE
1D185..1D18B   ; N  # MUSICAL SYMBOL COMBINING DOIT..MUSICAL SYMBOL COMBINING TRIPLE TONGUE
1D1AA..1D1AD   ; N  # MUSICAL SYMBOL COMBINING DOWN BOW..MUSICAL SYMBOL COMBINING SNAP PIZZICATO
1D242..1D244   ; N  # COMBINING GREEK MUSICAL TRISEME..COMBINING GREEK MUSICAL PENTASEME
1D400..1D454   ; N  # MATHEMATICAL BOLD CAPITAL A..MATHEMATICAL ITALIC SMALL G
1D456..1D49C   ; N  # MATHEMATICAL ITALIC SMALL I..MATHEMATICAL SCRIPT CAPITAL A
1D49E..1D49F   ; N  # MATHEMATICAL SCRIPT CAPITAL C..MATHEMATICAL SCRIPT CAPITAL D
1D4A2          ; N  # MATHEMATICAL SCRIPT CAPITAL G
1D4A5..1D4A6   ; N  # MATHEMATICAL SCRIPT CAPITAL J..MATHEMATICAL SCRIPT CAPITAL K
1D4A9..1D4AC   ; N  # MATHEMATICAL SCRIPT CAPITAL N..MATHEMATICAL SCRIPT CAPITAL Q
1D4AE..1D4B9   ; N  # MATHEMATICAL SCRIPT CAPITAL S..MATHEMATICAL SCRIPT SMALL D
1D4BB          ; N  # MATHEMATICAL SCRIPT SMALL F
1D4BD..1D4C3   ; N  # MATHEMATICAL SCRIPT SMALL H..MATHEMATICAL SCRIPT SMALL N
1D4C5..1D505   ; N  # MATHEMATICAL SCRIPT SMALL P..MATHEMATICAL FRAKTUR CAPITAL B
1D507..1D50A   ; N  # MATHEMATICAL FRAKTUR CAPITAL D..MATHEMATICAL FRAKTUR CAPITAL G
1D50D..1D514   ; N  # MATHEMATICAL FRAKTUR CAPITAL J..MATHEMATICAL FRAKTUR CAPITAL Q
1D516..1D51C   ; N  # MATHEMATICAL FRAKTUR CAPITAL S..MATHEMATICAL FRAKTUR CAPITAL Y
1D51E..1D539   ; N  # MATHEMATICAL FRAKTUR SMALL A..MATHEMATICAL DOUBLE-STRUCK CAPITAL B
1D53B..1D53E   ; N  # MATHEMATICAL DOUBLE-STRUCK CAPITAL D..MATHEMATICAL DOUBLE-STRUCK CAPITAL G
1D540..1D544   ; N  # MATHEMATICAL DOUBLE-STRUCK CAPITAL I..MATHEMATICAL DOUBLE-STRUCK CAPITAL M
1D546          ; N  # MATHEMATICAL DOUBLE-STRUCK CAPITAL O
1D54A..1D550   ; N  # MATHEMATICAL DOUBLE-STRUCK CAPITAL S..MATHEMATICAL DOUBLE-STRUCK CAPITAL Y
1D552..1D6A5   ; N  # MATHEMATICAL DOUBLE-STRUCK SMALL A..MATHEMATICAL ITALIC SMALL DOTLESS J
1D6A8..1D6C0   ; N  # MATHEMATICAL BOLD CAPITAL ALPHA..MATHEMATICAL BOLD CAPITAL OMEGA
1D6C2..1D6DA   ; N  # MATHEMATICAL BOLD SMALL ALPHA..MATHEMATICAL BOLD SMALL OMEGA
1D6DC..1D6FA   ; N  # MATHEMATICAL BOLD EPSILON SYMBOL..MATHEMATICAL ITALIC CAPITAL OMEGA
1D6FC..1D714   ; N  # MATHEMATICAL ITALIC SMALL ALPHA..MATHEMATICAL ITALIC SMALL OMEGA
1D716..1D734   ; N  # MATHEMATICAL ITALIC EPSILON SYMBOL..MATHEMATICAL BOLD ITALIC CAPITAL OMEGA
1D736..1D74E   ; N  # MATHEMATICAL BOLD ITALIC SMALL ALPHA..MATHEMATICAL BOLD ITALIC SMALL OMEGA
1D750..1D76E   ; N  # MATHEMATICAL BOLD ITALIC EPSILON SYMBOL..MATHEMATICAL SANS-SERIF BOLD CAPITAL OMEGA
1D770..1D788   ; N  # MATHEMATICAL SANS-SERIF BOLD SMALL ALPHA..MATHEMATICAL SANS-SERIF BOLD SMALL OMEGA
1D78A..1D7A8   ; N  # MATHEMATICAL SANS-SERIF BOLD EPSILON SYMBOL..MATHEMATICAL SANS-SERIF BOLD ITALIC CAPITAL OMEGA
1D7AA..1D7C2   ; N  # MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL ALPHA..MATHEMATICAL SANS-SERIF BOLD ITALIC SMALL OMEGA
1D7C4..1D7CB   ; N  # MATHEMATICAL SANS-SERIF BOLD ITALIC EPSILON SYMBOL..MATHEMATICAL BOLD SMALL DIGAMMA
1D7CE..1D7FF   ; N  # MATHEMATICAL BOLD DIGIT ZERO..MATHEMATICAL MONOSPACE DIGIT NINE
1DA00..1DA36   ; N  # SIGNWRITING HEAD RIM..SIGNWRITING AIR SUCKING IN
1DA3B..1DA6C   ; N  # SIGNWRITING MOUTH CLOSED NEUTRAL..SIGNWRITING EXCITEMENT
1DA75          ; N  # SIGNWRITING UPPER BODY TILTING FROM HIP JOINTS
1DA84          ; N  # SIGNWRITING LOCATION HEAD NECK
1DA9B..1DA9F   ; N  # SIGNWRITING FILL MODIFIER-2..SIGNWRITING FILL MODIFIER-6
1DAA1..1DAAF   ; N  # SIGNWRITING ROTATION MODIFIER-2..SIGNWRITING ROTATION MODIFIER-16
1E000..1E006   ; N  # COMBINING GLAGOLITIC LETTER AZU..COMBINING GLAGOLITIC LETTER ZHIVETE
1E008..1E018   ; N  # COMBINING GLAGOLITIC LETTER ZEMLJA..COMBINING GLAGOLITIC LETTER HERU
1E01B..1E021   ; N  # COMBINING GLAGOLITIC LETTER SHTA..COMBINING GLAGOLITIC LETTER YATI
1E023..1E024   ; N  # COMBINING GLAGOLITIC LETTER YU..COMBINING GLAGOLITIC LETTER SMALL YUS
1E026..1E02A   ; N  # COMBINING GLAGOLITIC LETTER YO..COMBINING GLAGOLITIC LETTER FITA
1E100..1E12C   ; N  # NYIAKENG PUACHUE HMONG LETTER MA..NYIAKENG PUACHUE HMONG LETTER W
1E130..1E13D   ; N  # NYIAKENG PUACHUE HMONG TONE-B..NYIAKENG PUACHUE HMONG SYLLABLE LENGTHENER
1E140..1E149   ; N  # NYIAKENG PUACHUE HMONG DIGIT ZERO..NYIAKENG PUACHUE HMONG DIGIT NINE
1E14E          ; N  # NYIAKENG PUACHUE HMONG LOGOGRAM NYAJ
1E2C0..1E2F9   ; N  # WANCHO LETTER AA..WANCHO DIGIT NINE
1E800..1E8C4   ; N  # MENDE KIKAKUI SYLLABLE M001 KI..MENDE KIKAKUI SYLLABLE M060 NYON
1E8D0..1E8D6   ; N  # MENDE KIKAKUI COMBINING NUMBER TEENS..MENDE KIKAKUI COMBINING NUMBER MILLIONS
1E900..1E94B   ; N  # ADLAM CAPITAL LETTER ALIF..ADLAM NASALIZATION MARK
1E950..1E959   ; N  # ADLAM DIGIT ZERO..ADLAM DIGIT NINE
1EE00..1EE03   ; N  # ARABIC MATHEMATICAL ALEF..ARABIC MATHEMATICAL DAL
1EE05..1EE1F   ; N  # ARABIC MATHEMATICAL WAW..ARABIC MATHEMATICAL DOTLESS QAF
1EE21..1EE22   ; N  # ARABIC MATHEMATICAL INITIAL BEH..ARABIC MATHEMATICAL INITIAL JEEM
1EE24          ; N  # ARABIC MATHEMATICAL INITIAL HEH
1EE27          ; N  # ARABIC MATHEMATICAL INITIAL HAH
1EE29..1EE32   ; N  # ARABIC MATHEMATICAL INITIAL YEH..ARABIC MATHEMATICAL INITIAL QAF
1EE34..1EE37   ; N  # ARABIC MATHEMATICAL INITIAL SHEEN..ARABIC MATHEMATICAL INITIAL KHAH
1EE39          ; N  # ARABIC MATHEMATICAL INITIAL DAD
1EE3B          ; N  # ARABIC MATHEMATICAL INITIAL GHAIN
1EE42          ; N  # ARABIC MATHEMATICAL TAILED JEEM
1EE47          ; N  # ARABIC MATHEMATICAL TAILED HAH
1EE49          ; N  # ARABIC MATHEMATICAL TAILED YEH
1EE4B          ; N  # ARABIC MATHEMATICAL TAILED LAM
1EE4D..1EE4F   ; N  # ARABIC MATHEMATICAL TAILED NOON..ARABIC MATHEMATICAL TAILED AIN
1EE51..1EE52   ; N  # ARABIC MATHEMATICAL TAILED SAD..ARABIC MATHEMATICAL TAILED QAF
1EE54          ; N  # ARABIC MATHEMATICAL TAILED SHEEN
1EE57          ; N  # ARABIC MATHEMATICAL TAILED KHAH
1EE59          ; N  # ARABIC MATHEMATICAL TAILED DAD
1EE5B          ; N  # ARABIC MATHEMATICAL TAILED GHAIN
1EE5D          ; N  # ARABIC MATHEMATICAL TAILED DOTLESS NOON
1EE5F          ; N  # ARABIC MATHEMATICAL TAILED DOTLESS QAF
1EE61..1EE62   ; N  # ARABIC MATHEMATICAL STRETCHED BEH..ARABIC MATHEMATICAL STRETCHED JEEM
1EE64          ; N  # ARABIC MATHEMATICAL STRETCHED HEH
1EE67..1EE6A   ; N  # ARABIC MATHEMATICAL STRETCHED HAH..ARABIC MATHEMATICAL STRETCHED KAF
1EE6C..1EE72   ; N  # ARABIC MATHEMATICAL STRETCHED MEEM..ARABIC MATHEMATICAL STRETCHED QAF
1EE74..1EE77   ; N  # ARABIC MATHEMATICAL STRETCHED SHEEN..ARABIC MATHEMATICAL STRETCHED KHAH
1EE79..1EE7C   ; N  # ARABIC MATHEMATICAL STRETCHED DAD..ARABIC MATHEMATICAL STRETCHED DOTLESS BEH
1EE7E          ; N  # ARABIC MATHEMATICAL STRETCHED DOTLESS FEH
1EE80..1EE89   ; N  # ARABIC MATHEMATICAL LOOPED ALEF..ARABIC MATHEMATICAL LOOPED YEH
1EE8B..1EE9B   ; N  # ARABIC MATHEMATICAL LOOPED LAM..ARABIC MATHEMATICAL LOOPED GHAIN
1EEA1..1EEA3   ; N  # ARABIC MATHEMATICAL DOUBLE-STRUCK BEH..ARABIC MATHEMATICAL DOUBLE-STRUCK DAL
1EEA5..1EEA9   ; N  # ARABIC MATHEMATICAL DOUBLE-STRUCK WAW..ARABIC MATHEMATICAL DOUBLE-STRUCK YEH
1EEAB..1EEBB   ; N  # ARABIC MATHEMATICAL DOUBLE-STRUCK LAM..ARABIC MATHEMATICAL DOUBLE-STRUCK GHAIN
1FBF0..1FBF9   ; N  # SEGMENTED DIGIT ZERO..SEGMENTED DIGIT NINE
20000..2A6DD   ; W  # CJK UNIFIED IDEOGRAPH-20000..CJK UNIFIED IDEOGRAPH-2A6DD
2A700..2B734   ; W  # CJK UNIFIED IDEOGRAPH-2A700..CJK UNIFIED IDEOGRAPH-2B734
2B740..2B81D   ; W  # CJK UNIFIED IDEOGRAPH-2B740..CJK UNIFIED IDEOGRAPH-2B81D
2B820..2CEA1   ; W  # CJK UNIFIED IDEOGRAPH-2B820..CJK UNIFIED IDEOGRAPH-2CEA1
2CEB0..2EBE0   ; W  # CJK UNIFIED IDEOGRAPH-2CEB0..CJK UNIFIED IDEOGRAPH-2EBE0
2F800..2FA1D   ; W  # CJK COMPATIBILITY IDEOGRAPH-2F800..CJK COMPATIBILITY IDEOGRAPH-2FA1D
30000..3134A   ; W  # CJK UNIFIED IDEOGRAPH-30000..CJK UNIFIED IDEOGRAPH-3134A
E0100..E01EF   ; N  # VARIATION SELECTOR-17..VARIATION SELECTOR-256
